Ticker Symbol,Index,Ticker,Date,ROE,ROA
Bk,21,Bk,2018-03-31,3.0098915378291657,0.30530614001581674
Bk,22,Bk,2017-12-31,3.023174062356345,0.31546542436871644
Bk,23,Bk,2017-09-30,2.6762187088274043,0.2747910883136282
Bk,24,Bk,2017-06-30,2.564894932014833,0.27048966628744786
Bk,25,Bk,2017-03-31,2.455414103036661,0.2596943044181018
Bk,26,Bk,2016-12-31,,
GS,5,GS,2022-03-31,3.482727272727273,0.2618591934381408
GS,6,GS,2021-12-31,3.5933962264150945,0.26396396396396393
GS,7,GS,2021-09-30,5.180392156862745,0.38069164265129685
GS,8,GS,2021-06-30,5.456122448979592,0.41067588325652843
GS,9,GS,2021-03-31,6.9906250000000005,0.5770421324161651
GS,10,GS,2020-12-31,4.690322580645161,0.3853356890459364
GS,11,GS,2020-09-30,3.785869565217391,0.30499124343257444
GS,12,GS,2020-06-30,2.4423913043478263,0.2061467889908257
GS,13,GS,2020-03-31,1.2477777777777779,0.11309164149043303
GS,14,GS,2019-12-31,1.873913043478261,0.17120158887785503
GS,15,GS,2019-09-30,1.9703296703296704,0.18973544973544973
GS,16,GS,2019-06-30,2.4422222222222225,0.23762162162162165
GS,17,GS,2019-03-31,2.424444444444444,0.23386923901393356
GS,18,GS,2018-12-31,2.6689655172413795,0.24237995824634653
GS,19,GS,2018-09-30,2.8195402298850576,0.2531475748194015
GS,20,GS,2018-06-30,2.795238095238095,0.24106776180698153
GS,21,GS,2018-03-31,3.3378048780487806,0.2984732824427481
GS,22,GS,2017-12-31,-2.8539466499753625,-0.23039740595958424
GS,23,GS,2017-09-30,2.696364214543142,0.22448533840475315
GS,24,GS,2017-06-30,2.154159072298386,0.1824243990117094
GS,25,GS,2017-03-31,2.8563878980050204,0.2513471252608511
GS,26,GS,2016-12-31,,
DFS,5,DFS,2022-03-31,8.98717183770883,1.0930498358157508
DFS,6,DFS,2021-12-31,8.00723818140692,0.9784050707547169
DFS,7,DFS,2021-09-30,8.010022018070002,0.9505789070595125
DFS,8,DFS,2021-06-30,13.888431792002635,1.4823791834619877
DFS,9,DFS,2021-03-31,14.204336640940832,1.3694868410562588
DFS,10,DFS,2020-12-31,7.744830277019118,0.6385254404940932
DFS,11,DFS,2020-09-30,7.788032769884891,0.6599760967379078
DFS,12,DFS,2020-06-30,-3.8178996378685977,-0.32754289569223394
DFS,13,DFS,2020-03-31,-0.6577283076144701,-0.06842345345450718
DFS,14,DFS,2019-12-31,6.008363915678075,0.6354593540700089
DFS,15,DFS,2019-09-30,6.517010354128599,0.676560651088007
DFS,16,DFS,2019-06-30,6.634692246203038,0.6746748554913294
DFS,17,DFS,2019-03-31,6.334231805929918,0.643524139001214
DFS,18,DFS,2018-12-31,6.181917211328976,0.6434118780824247
DFS,19,DFS,2018-09-30,6.419322251813757,0.6802853500209244
DFS,20,DFS,2018-06-30,6.098794959065403,0.6502103621759981
DFS,21,DFS,2018-03-31,5.930958501652589,0.6454384685323769
DFS,22,DFS,2017-12-31,3.209081970143917,0.36779772149823786
DFS,23,DFS,2017-09-30,5.231370459188205,0.6282197595912838
DFS,24,DFS,2017-06-30,4.722592099422992,0.5612110343372541
DFS,25,DFS,2017-03-31,4.866201536695222,0.5969146769510768
DFS,26,DFS,2016-12-31,,
WAL,5,WAL,2022-03-31,5.074869861399713,0.4231671983794965
WAL,6,WAL,2021-12-31,5.747126436781609,0.45949699763714325
WAL,7,WAL,2021-09-30,5.871855248481844,0.4827895412582282
WAL,8,WAL,2021-06-30,6.027958089799876,0.5157038504965781
WAL,9,WAL,2021-03-31,5.639373077486451,0.5279613833959573
WAL,10,WAL,2020-12-31,6.004962779156328,0.5807622504537204
WAL,11,WAL,2020-09-30,4.376257091284167,0.4255227791289522
WAL,12,WAL,2020-06-30,3.1094812641685556,0.31988257162650646
WAL,13,WAL,2020-03-31,2.783306261809262,0.31304270018156805
WAL,14,WAL,2019-12-31,4.38128634964078,0.4864915173110673
WAL,15,WAL,2019-09-30,4.467260547820293,0.5031641569358636
WAL,16,WAL,2019-06-30,4.518709108284937,0.51669412595407
WAL,17,WAL,2019-03-31,4.621647472931094,0.5227114390185855
WAL,18,WAL,2018-12-31,4.785645394631088,0.5370015467101971
WAL,19,WAL,2018-09-30,4.646193084416942,0.5200561600561601
WAL,20,WAL,2018-06-30,4.56376160788246,0.5042171025061776
WAL,21,WAL,2018-03-31,4.526287457383814,0.49633284306732717
WAL,22,WAL,2017-12-31,4.164149888143177,0.44847456606198105
WAL,23,WAL,2017-09-30,4.024772914946325,0.43968861271338894
WAL,24,WAL,2017-06-30,4.061503301168106,0.44128017657607943
WAL,25,WAL,2017-03-31,3.878244779275707,0.42647435003023115
WAL,26,WAL,2016-12-31,,
WFC,5,WFC,2022-03-31,2.02507923055345,0.1741725648180659
WFC,6,WFC,2021-12-31,3.241327818533047,0.27980956580409955
WFC,7,WFC,2021-09-30,2.808580044824632,0.2459922836429263
WFC,8,WFC,2021-06-30,3.458638465985739,0.2930785392308309
WFC,9,WFC,2021-03-31,2.664411209702536,0.22315274992417514
WFC,10,WFC,2020-12-31,1.6504763392159925,0.13744524560144
WFC,11,WFC,2020-09-30,1.2856312544223187,0.10336423932554707
WFC,12,WFC,2020-06-30,-1.6694449436391916,-0.13596796929768556
WFC,13,WFC,2020-03-31,0.025362778311201286,0.002178926152561146
WFC,14,WFC,2019-12-31,1.48234403656371,0.1309704467707503
WFC,15,WFC,2019-09-30,2.293476346572284,0.20989004818580548
WFC,16,WFC,2019-06-30,3.349024728263982,0.30977989100494124
WFC,17,WFC,2019-03-31,3.1841204496045146,0.2904715111639273
WFC,18,WFC,2018-12-31,3.2586058347930775,0.3049149991377382
WFC,19,WFC,2018-09-30,3.0387125176231953,0.2900994839602064
WFC,20,WFC,2018-06-30,2.669266118924941,0.2501842968630899
WFC,21,WFC,2018-03-31,3.047175318595865,0.2834881596428244
WFC,22,WFC,2017-12-31,3.182647363781029,0.29665017863612236
WFC,23,WFC,2017-09-30,2.3321909220095294,0.2167415637813194
WFC,24,WFC,2017-06-30,3.0704719913181324,0.2769061122258865
WFC,25,WFC,2017-03-31,2.888647660401074,0.26195330330058053
WFC,26,WFC,2016-12-31,,
BAC,5,BAC,2022-03-31,2.6899469346831975,0.20820530809969123
BAC,6,BAC,2021-12-31,2.7198290920918953,0.21951445593278895
BAC,7,BAC,2021-09-30,2.861895789150025,0.23961234287404112
BAC,8,BAC,2021-06-30,3.590181071046655,0.30181899479863916
BAC,9,BAC,2021-03-31,3.0433067379455263,0.2681205705577369
BAC,10,BAC,2020-12-31,2.1220505005643315,0.19018043770714257
BAC,11,BAC,2020-09-30,1.833120019817514,0.16194402864220875
BAC,12,BAC,2020-06-30,1.3598850474758895,0.125345712176626
BAC,13,BAC,2020-03-31,1.4668052972341545,0.14547596852854816
BAC,14,BAC,2019-12-31,2.7567499111450644,0.2781155077833601
BAC,15,BAC,2019-09-30,2.1368439398668118,0.2200433074612712
BAC,16,BAC,2019-06-30,2.9053800003269523,0.29905383053083423
BAC,17,BAC,2019-03-31,2.826760603953103,0.29173835541792825
BAC,18,BAC,2018-12-31,2.934971146469195,0.3009620609936665
BAC,19,BAC,2018-09-30,2.7800941771941834,0.2924068474082219
BAC,20,BAC,2018-06-30,2.676856329072001,0.2776921233526793
BAC,21,BAC,2018-03-31,2.650894728028004,0.28449514604814763
BAC,22,BAC,2017-12-31,0.8311478555665717,0.09102866330165647
BAC,23,BAC,2017-09-30,2.0840877741926294,0.22718714197067325
BAC,24,BAC,2017-06-30,2.020310126660437,0.21835644509656757
BAC,25,BAC,2017-03-31,1.8020031454349807,0.1990216217748121
BAC,26,BAC,2016-12-31,,
CS,4,CS,2022-03-31,-0.6211038813304819,-0.03611908979893707
CS,5,CS,2021-12-31,-4.51031507034024,-0.2490417414805265
CS,6,CS,2021-09-30,0.9958696649839376,0.05446793984430202
CS,7,CS,2021-06-30,0.5673917918815878,0.029715936786098112
CS,8,CS,2021-03-31,-0.5904819926424069,-0.03127241499983867
CS,9,CS,2020-12-31,-0.7717533887188457,-0.042980849778886054
CS,10,CS,2020-09-30,1.173310411518212,0.06590382387022016
CS,11,CS,2020-06-30,2.3872624550590653,0.13963560155065216
CS,12,CS,2020-03-31,3.0107231234533955,0.1669005899948558
CS,13,CS,2019-12-31,1.8870431893687707,0.10704593426475023
CS,14,CS,2019-09-30,2.0172646715361893,0.11234149775061972
CS,15,CS,2019-06-30,2.1380490587564176,0.11806420071670135
CS,16,CS,2019-03-31,1.652363828895409,0.09701205462206099
CS,17,CS,2018-12-31,0.4867318762577807,0.027064162884623395
CS,18,CS,2018-09-30,0.9753853232114102,0.05312231412828036
CS,19,CS,2018-06-30,2.4729666196520923,0.13002872497688653
CS,20,CS,2018-03-31,1.6562455252732569,0.08715428694858274
CS,21,CS,2017-12-31,-4.847462264581148,-0.2695609174707426
CS,22,CS,2017-09-30,0.5610098176718092,0.031145848092508276
CS,23,CS,2017-06-30,0.7265838568893578,0.03731623601102984
CS,24,CS,2017-03-31,1.4133605255045174,0.07269773234305035
CS,25,CS,2016-12-31,,
PACW,5,PACW,2022-03-31,2.95254811070024,0.2919911864854696
PACW,6,PACW,2021-12-31,3.4129450693823093,0.37266679886425996
PACW,7,PACW,2021-09-30,3.5765637961660977,0.3945711004194191
PACW,8,PACW,2021-06-30,4.8531294803670475,0.5397404528347529
PACW,9,PACW,2021-03-31,4.118303698715226,0.5018943034347374
PACW,10,PACW,2020-12-31,3.3110829431555167,0.4060687136706188
PACW,11,PACW,2020-09-30,1.301081004999279,0.16416513232714572
PACW,12,PACW,2020-06-30,0.9686794052245922,0.12562316714280583
PACW,13,PACW,2020-03-31,-28.943243148874693,-5.356768115237173
PACW,14,PACW,2019-12-31,2.3662691957168422,0.4356393823569549
PACW,15,PACW,2019-09-30,2.239422424933172,0.41244796714779836
PACW,16,PACW,2019-06-30,2.6494568336929674,0.4822000249352894
PACW,17,PACW,2019-03-31,2.3093765982508248,0.43309419317770836
PACW,18,PACW,2018-12-31,2.4004546906848514,0.45929070007956535
PACW,19,PACW,2018-09-30,2.4039343996045175,0.4682473474755373
PACW,20,PACW,2018-06-30,2.3500202363024885,0.473665314938344
PACW,21,PACW,2018-03-31,2.3537658123456335,0.46874007296535497
PACW,22,PACW,2017-12-31,1.8020382296014374,0.3735388841722845
PACW,23,PACW,2017-09-30,2.199980043443887,0.4509262131489287
PACW,24,PACW,2017-06-30,2.053345684418246,0.42215500399639644
PACW,25,PACW,2017-03-31,1.73404881163549,0.3551432440958333
PACW,26,PACW,2016-12-31,,
KEY,5,KEY,2022-03-31,2.712104618952522,0.225923819132152
KEY,6,KEY,2021-12-31,3.8629083920563736,0.32239955088619776
KEY,7,KEY,2021-09-30,3.852627641668225,0.34121966706236373
KEY,8,KEY,2021-06-30,4.4680310156349305,0.39897164066446084
KEY,9,KEY,2021-03-31,3.7000186555562466,0.34930959984970883
KEY,10,KEY,2020-12-31,3.514094299077234,0.3260232203588601
KEY,11,KEY,2020-09-30,2.563610791458893,0.23423991775316602
KEY,12,KEY,2020-06-30,1.0379730513828895,0.10307496302745892
KEY,13,KEY,2020-03-31,0.786101202272427,0.082075757993765
KEY,14,KEY,2019-12-31,2.9048370136698214,0.3013136456906014
KEY,15,KEY,2019-09-30,2.561550202402283,0.26704486492095886
KEY,16,KEY,2019-06-30,2.798120768274147,0.2861887432427658
KEY,17,KEY,2019-03-31,2.735949098621421,0.2771948171015593
KEY,18,KEY,2018-12-31,3.350777729321122,0.3321206008429091
KEY,19,KEY,2018-09-30,3.3250444049733567,0.33964235949837435
KEY,20,KEY,2018-06-30,3.3335728141389467,0.3385650387817496
KEY,21,KEY,2018-03-31,2.8861265895127874,0.2933956920216706
KEY,22,KEY,2017-12-31,1.279527559055118,0.1331061265385825
KEY,23,KEY,2017-09-30,2.4599381501265114,0.2576864177170456
KEY,24,KEY,2017-06-30,2.852842090172748,0.2959635920164193
KEY,25,KEY,2017-03-31,2.180478821362799,0.21692450880522965
KEY,26,KEY,2016-12-31,,
COF,5,COF,2022-03-31,3.7981943010699832,0.5361012625439138
COF,6,COF,2021-12-31,3.6132443661085234,0.5397564983532255
COF,7,COF,2021-09-30,4.622121812329785,0.7054461291389165
COF,8,COF,2021-06-30,5.631823233313722,0.8104897983183396
COF,9,COF,2021-03-31,5.375058135672049,0.7675485410410766
COF,10,COF,2020-12-31,4.214021634944543,0.5835741188907826
COF,11,COF,2020-09-30,4.137746453742528,0.550444343169648
COF,12,COF,2020-06-30,-1.7754707020939644,-0.25423429870136416
COF,13,COF,2020-03-31,-2.4478116219337713,-0.36376212006711667
COF,14,COF,2019-12-31,1.7875847857817464,0.274807951215649
COF,15,COF,2019-09-30,2.2773324726092494,0.33991847309692497
COF,16,COF,2019-06-30,2.8664385482694787,0.4107816104889989
COF,17,COF,2019-03-31,2.608964929937292,0.3618422818611793
COF,18,COF,2018-12-31,2.314467396026699,0.3229459726818569
COF,19,COF,2018-09-30,2.8842687177021995,0.3956163510435755
COF,20,COF,2018-06-30,3.6867670670487573,0.49992145666199084
COF,21,COF,2018-03-31,2.634927149599836,0.3511141859428537
COF,22,COF,2017-12-31,-2.097539578099454,-0.2910885938650035
COF,23,COF,2017-09-30,2.130777214726174,0.29863688094171875
COF,24,COF,2017-06-30,1.9733555370524563,0.2719847137705172
COF,25,COF,2017-03-31,1.5826914172664897,0.21062478818484565
COF,26,COF,2016-12-31,,
TD,5,TD,2022-01-31,3.9206102977113835,0.21345865496751265
TD,6,TD,2021-10-31,3.988970785456028,0.21830868895591726
TD,7,TD,2021-07-31,3.895494891977893,0.2090400693085561
TD,8,TD,2021-04-30,4.0434419381787805,0.20915017616437015
TD,9,TD,2021-01-31,3.5748867544435665,0.1871942139970219
TD,10,TD,2020-10-31,5.8604296956130435,0.29923908784808856
TD,11,TD,2020-07-31,2.4904608494984806,0.1302468416634553
TD,12,TD,2020-04-30,1.7433314859882896,0.09928442483304505
TD,13,TD,2020-01-31,3.5677220058363144,0.20645945353955727
TD,14,TD,2019-10-31,3.459829738651312,0.1983717577815378
TD,15,TD,2019-07-31,4.005128978729823,0.23485391290502347
TD,16,TD,2019-04-30,4.0749475890985325,0.2351596136425846
TD,17,TD,2019-01-31,3.149351087822599,0.1746943410869554
TD,18,TD,2018-10-31,4.023996436724013,0.22367435613352069
TD,19,TD,2018-07-31,4.2907751169052,0.23585567003885233
TD,20,TD,2018-04-30,4.220172602983481,0.22563735019614437
TD,21,TD,2018-01-31,3.286925723829132,0.17849952501768968
TD,22,TD,2017-10-31,3.9135357387599443,0.2184831596640333
TD,23,TD,2017-07-31,3.8368928718993547,0.21510959166719917
TD,24,TD,2017-04-30,3.6073127229488704,0.20448519357004863
TD,25,TD,2017-01-31,,
CFG,5,CFG,2022-03-31,1.8499486125385407,0.2101810423068962
CFG,6,CFG,2021-12-31,2.3261245270680555,0.2663001919714235
CFG,7,CFG,2021-09-30,2.3790417748406893,0.2722793672746132
CFG,8,CFG,2021-06-30,2.977571539056458,0.3290299492033309
CFG,9,CFG,2021-03-31,2.839482325671238,0.3206998674658711
CFG,10,CFG,2020-12-31,2.0678891923527116,0.23657017876671055
CFG,11,CFG,2020-09-30,1.4129956485601134,0.16066802317177578
CFG,12,CFG,2020-06-30,1.1040235525024533,0.12732077478935486
CFG,13,CFG,2020-03-31,0.058164897484368185,0.007240561626230141
CFG,14,CFG,2019-12-31,2.061009749975866,0.2597924094377046
CFG,15,CFG,2019-09-30,2.0685692396092703,0.2654394189826051
CFG,16,CFG,2019-06-30,2.132457473405559,0.2696136157974985
CFG,17,CFG,2019-03-31,2.122440806927967,0.2641448311092837
CFG,18,CFG,2018-12-31,2.280443926417676,0.2837362387924186
CFG,19,CFG,2018-09-30,2.1883155992772534,0.2805103229085575
CFG,20,CFG,2018-06-30,2.1451645467393496,0.2769577655699139
CFG,21,CFG,2018-03-31,1.9028117664685613,0.25010503098414033
CFG,22,CFG,2017-12-31,3.353136642835566,0.4400221993181638
CFG,23,CFG,2017-09-30,1.7207448150577787,0.22522076258032986
CFG,24,CFG,2017-06-30,1.6224489795918369,0.21159796386864957
CFG,25,CFG,2017-03-31,1.6051282051282052,0.20933654360620652
CFG,26,CFG,2016-12-31,,
NYCB,5,NYCB,2022-03-31,2.24736278856444,0.24694676365346815
NYCB,6,NYCB,2021-12-31,2.1967821782178216,0.245292796683365
NYCB,7,NYCB,2021-09-30,2.1830656479026977,0.2436095982181698
NYCB,8,NYCB,2021-06-30,2.2880386424304056,0.2497533165679482
NYCB,9,NYCB,2021-03-31,2.1674277986825277,0.24400367135934778
NYCB,10,NYCB,2020-12-31,2.9117490841462224,0.3303316997609124
NYCB,11,NYCB,2020-09-30,1.7376412581683902,0.19841758823617955
NYCB,12,NYCB,2020-06-30,1.5834915221911323,0.17902330128145408
NYCB,13,NYCB,2020-03-31,1.483703755958829,0.17173674504348097
NYCB,14,NYCB,2019-12-31,1.5013645465311256,0.17695317007929687
NYCB,15,NYCB,2019-09-30,1.471830595683166,0.17212097266549028
NYCB,16,NYCB,2019-06-30,1.4534060915114189,0.17073772237884116
NYCB,17,NYCB,2019-03-31,1.452605042426567,0.17219860215660396
NYCB,18,NYCB,2018-12-31,1.4867175050765558,0.18251337931253034
NYCB,19,NYCB,2018-09-30,1.5678805671571137,0.195297445945713
NYCB,20,NYCB,2018-06-30,1.5793077819141725,0.1996722416413744
NYCB,21,NYCB,2018-03-31,1.5628833907346733,0.2001966648003087
NYCB,22,NYCB,2017-12-31,2.05078814872873,0.2647948504403545
NYCB,23,NYCB,2017-09-30,1.6409181220994176,0.21151179649694715
NYCB,24,NYCB,2017-06-30,1.7422510694984812,0.21925029376606417
NYCB,25,NYCB,2017-03-31,1.6975367860599402,0.21247561779078866
NYCB,26,NYCB,2016-12-31,,
CMA,5,CMA,2022-03-31,2.4256963881114224,0.1923564724782278
CMA,6,CMA,2021-12-31,2.982858685382643,0.23379068857176105
CMA,7,CMA,2021-09-30,3.383309008889478,0.28860845453002093
CMA,8,CMA,2021-06-30,4.137664346481052,0.37199707964909434
CMA,9,CMA,2021-03-31,4.480146290491118,0.38920219224091956
CMA,10,CMA,2020-12-31,2.794117647058824,0.24990733101361937
CMA,11,CMA,2020-09-30,2.7406507357904686,0.24052987665438347
CMA,12,CMA,2020-06-30,1.5131045663334235,0.14671784324770426
CMA,13,CMA,2020-03-31,-0.8871297939129249,-0.08855344541020681
CMA,14,CMA,2019-12-31,3.7083333333333335,0.36651658247309465
CMA,15,CMA,2019-09-30,3.96012563157176,0.39979596619656177
CMA,16,CMA,2019-06-30,4.008638142799298,0.4201442919790635
CMA,17,CMA,2019-03-31,4.489143466098308,0.4758677172470276
CMA,18,CMA,2018-12-31,3.9558181351143076,0.43108274549322584
CMA,19,CMA,2018-09-30,3.911375170194331,0.4389681470265465
CMA,20,CMA,2018-06-30,4.05,0.4479159466371742
CMA,21,CMA,2018-03-31,3.5037046339319353,0.38984448139505634
CMA,22,CMA,2017-12-31,1.3940751804829474,0.15551883583042894
CMA,23,CMA,2017-09-30,2.8052598622417033,0.31351911206908617
CMA,24,CMA,2017-06-30,2.5472887767969734,0.27680333260249945
CMA,25,CMA,2017-03-31,2.5654181631605955,0.27405519471621587
CMA,26,CMA,2016-12-31,,
HSBC,5,HSBC,2022-03-31,1.413871374527112,0.09476192713913302
HSBC,6,HSBC,2021-12-31,0.9023740310077519,0.060226536660883165
HSBC,7,HSBC,2021-09-30,1.7874259653512798,0.11905221933430893
HSBC,8,HSBC,2021-06-30,1.704733698107525,0.1147828943743876
HSBC,9,HSBC,2021-03-31,1.9751276451693365,0.1300196637986384
HSBC,10,HSBC,2020-12-31,0.29285476071369015,0.01901259669106391
HSBC,11,HSBC,2020-09-30,0.7265980880686072,0.04649654201214042
HSBC,12,HSBC,2020-06-30,0.10117457356498095,0.006580277674008931
HSBC,13,HSBC,2020-03-31,0.9703460085346959,0.06574217576032575
HSBC,14,HSBC,2019-12-31,-2.9068632365434235,-0.20191713150856544
HSBC,15,HSBC,2019-09-30,1.5419668251364986,0.10798637576132938
HSBC,16,HSBC,2019-06-30,2.321593527356898,0.16446057083199825
HSBC,17,HSBC,2019-03-31,2.2195615641090347,0.16160279955154636
HSBC,18,HSBC,2018-12-31,0.8292375007418357,0.05904645922932269
HSBC,19,HSBC,2018-09-30,2.1235573807098858,0.1495408684953174
HSBC,20,HSBC,2018-06-30,2.086012943794533,0.15410295827154322
HSBC,21,HSBC,2018-03-31,1.6220762155059132,0.1223743155108057
HSBC,22,HSBC,2017-12-31,-0.14344573405998545,-0.010846270347642758
HSBC,23,HSBC,2017-09-30,1.570097029660927,0.11867874210162478
HSBC,24,HSBC,2017-06-30,2.1640638983354212,0.1601097801045907
HSBC,25,HSBC,2017-03-31,1.7846350335830683,0.1317902505530559
HSBC,26,HSBC,2016-12-31,,
SBNY,4,SBNY,2022-03-31,4.198040178246313,0.27789337953925397
SBNY,5,SBNY,2021-12-31,3.4337604823045105,0.24448882079519174
SBNY,6,SBNY,2021-09-30,3.390826227442657,0.23954202449078185
SBNY,7,SBNY,2021-06-30,3.0877111211075037,0.2402116769217713
SBNY,8,SBNY,2021-03-31,3.083748448146202,0.24318720690234985
SBNY,9,SBNY,2020-12-31,3.49994050006833,0.27353849407859715
SBNY,10,SBNY,2020-09-30,2.8424404976615305,0.22902475514089454
SBNY,11,SBNY,2020-06-30,2.4492853740826175,0.2198466780302696
SBNY,12,SBNY,2020-03-31,2.0766389025336998,0.1956913835534127
SBNY,13,SBNY,2019-12-31,3.1156365777450854,0.2989956479182808
SBNY,14,SBNY,2019-09-30,3.1799608900055003,0.30329473989725775
SBNY,15,SBNY,2019-06-30,3.238831443376084,0.303694683858887
SBNY,16,SBNY,2019-03-31,3.2583489519280078,0.3031786294704491
SBNY,17,SBNY,2018-12-31,3.7842405268337846,0.34962615577565725
SBNY,18,SBNY,2018-09-30,3.7369838097628447,0.34279407470237405
SBNY,19,SBNY,2018-06-30,3.86349299655201,0.3478852130252041
SBNY,20,SBNY,2018-03-31,0.8550258439944926,0.07994856870910615
