,Ticker Symbol,Date,Market Cap Intraday,ROE,ROA,NIM
63,MCBC,2017-06-30,323830000,2.798295871896577,0.270712305358023,0.028889453265257867
64,MCBC,2017-03-31,335370000,2.6844021788197057,0.25502429306522617,0.028555510767997762
65,MCBC,2016-12-31,353110000,2.532066888972442,0.2359545850605366,0.027395397296649394
66,Bk,2022-03-31,40090000000,1.891182597873434,0.14752717855853917,0.005668969263790284
67,Bk,2021-12-31,46700000000,2.15205780710022,0.1849526818138863,0.005728220236721217
68,Bk,2021-09-30,42810000000,2.2555043522785456,0.1872344766466964,0.005831370817114995
69,Bk,2021-06-30,44220000000,2.4324987727049585,0.21222238164479842,0.005901379004683931
70,Bk,2021-03-31,41400000000,2.1230792071858064,0.18452247819279805,0.006039829007254011
71,Bk,2020-12-31,37630000000,1.7014057198254968,0.14947842251289836,0.006995315699748926
72,Bk,2020-09-30,30430000000,2.1691221988362015,0.2044827473517617,0.007764800403210715
73,Bk,2020-06-30,34240000000,2.3005234265287884,0.20370052179889492,0.0076237061072224836
74,Bk,2020-03-31,29820000000,2.510437996968327,0.20164261836357616,0.007763847390416401
75,Bk,2019-12-31,45330000000,3.6662186025671435,0.3646057225536555,0.008565506105072536
76,Bk,2019-09-30,41690000000,2.6664537761456173,0.2685117694979205,0.008919160425928642
77,Bk,2019-06-30,42270000000,2.5506040904424734,0.2542186122654578,0.009222227065669886
78,Bk,2019-03-31,48150000000,2.4148820423002415,0.2629054811459212,0.009723104112798012
79,Bk,2018-12-31,45210000000,3.035367694630149,0.3103014002144001,0.00973822231841564
80,Bk,2018-09-30,50990000000,2.8276079751696566,0.30734482660033735,0.010159521817977838
81,Bk,2018-06-30,54510000000,2.77902167900324,0.2989278266388612,0.009961242993572525
82,Bk,2018-03-31,51920000000,2.972293510710732,0.3038032960650112,0.009660640133420894
83,Bk,2017-12-31,55150000000,2.9648094619321648,0.30073327272042566,0.009381376492959006
84,Bk,2017-09-30,54780000000,2.6364890078689056,0.2751151956703923,0.009026631032338564
85,Bk,2017-06-30,52710000000,2.5060386473429954,0.25731719346701803,0.008864550872840589
86,Bk,2017-03-31,49110000000,2.4328576244521853,0.2565652256351915,0.00890758242469799
87,Bk,2016-12-31,50100000000,2.2937990870169274,0.24260126128665635,0.008629781546622958
88,GS,2022-03-31,113360000000,3.331304347826087,0.24109502831969792,0.004714631615358008
89,GS,2021-12-31,127610000000,3.462727272727273,0.26035543403964456,0.004927646610814927
90,GS,2021-09-30,126560000000,4.9849056603773585,0.36618156618156616,0.00472621359223301
91,GS,2021-06-30,128010000000,5.242156862745098,0.3852305475504323,0.004430830039525692
92,GS,2021-03-31,111190000000,6.847959183673469,0.5154377880184332,0.0041137123745819395
93,GS,2020-12-31,90740000000,4.54375,0.37506448839208945,0.004407235621521336
94,GS,2020-09-30,69150000000,3.745161290322581,0.3076855123674912,0.0041196820944366525
95,GS,2020-06-30,67970000000,2.4423913043478263,0.1967600700525394,0.004149496885481553
96,GS,2020-03-31,53160000000,1.2206521739130436,0.10302752293577981,0.004423821339950372
97,GS,2019-12-31,79860000000,1.9155555555555555,0.17361530715005036,0.004529595015576324
98,GS,2019-09-30,74090000000,1.9489130434782609,0.17805362462760677,0.004364376590330789
99,GS,2019-06-30,74850000000,2.4153846153846152,0.23259259259259257,0.00432183908045977
100,GS,2019-03-31,70410000000,2.424444444444444,0.2358918918918919,0.00428330700368615
101,GS,2018-12-31,61430000000,2.58,0.24887459807073956,0.004072432432432433
102,GS,2018-09-30,84660000000,2.8195402298850576,0.2560542797494781,0.0038916770649509674
103,GS,2018-06-30,83310000000,2.6988505747126434,0.24231166150670796,0.003783488081692631
104,GS,2018-03-31,95460000000,3.2583333333333333,0.28100616016427105,0.0035694612993417267
105,GS,2017-12-31,96100000000,-2.6134146341463413,-0.2336968375136314,0.0032996373437469226
106,GS,2017-09-30,91760000000,2.7101173274381067,0.21878615078289965,0.002618612367474183
107,GS,2017-06-30,86140000000,2.161066355734577,0.1799192073406154,0.002499776805642353
108,GS,2017-03-31,90690000000,2.855482473518768,0.2418157882669011,0.002505494877560867
109,GS,2016-12-31,95220000000,2.844497291584093,0.25030081437863666,0.0030054136945561003
110,DFS,2022-03-31,30960000000,8.970445916772128,1.1218485830261051,0.08736324073697482
111,DFS,2021-12-31,33320000000,7.920644391408114,0.9633352079969522,0.08530414868395696
112,DFS,2021-09-30,36210000000,7.954459775314786,0.9719560731132075,0.08081822983086653
113,DFS,2021-06-30,35630000000,12.816035228912003,1.5209262512952202,0.08249064628498468
114,DFS,2021-03-31,29070000000,12.720092150732269,1.3576766692134081,0.08089066252295522
115,DFS,2020-12-31,27760000000,7.295112091142962,0.7033457644234602,0.08136280494523658
116,DFS,2020-09-30,17710000000,7.325399921966445,0.6039453473690982,0.07890786144129967
117,DFS,2020-06-30,15350000000,-3.826609976148501,-0.32427587176602923,0.08386674328170726
118,DFS,2020-03-31,10930000000,-0.8070356958096223,-0.069236709658521,0.08555939062660883
119,DFS,2019-12-31,26310000000,5.936419596930601,0.6175655286150391,0.08466152834501608
120,DFS,2019-09-30,25540000000,6.392421268242725,0.6760782048273247,0.0862400059087468
121,DFS,2019-06-30,25120000000,6.499608457321848,0.6747540805911099,0.08584358515492509
122,DFS,2019-03-31,23220000000,6.261657340794032,0.6367413294797688,0.08424586363999681
123,DFS,2018-12-31,19550000000,6.118598382749326,0.6216169342692578,0.08351459645105896
124,DFS,2018-09-30,26200000000,6.345315904139434,0.6604183594414316,0.08426640452199557
125,DFS,2018-06-30,24260000000,6.08871338047571,0.6452491946550398,0.08548252488448307
126,DFS,2018-03-31,25430000000,5.942415601140649,0.6335383016073828,0.08343074374116953
127,DFS,2017-12-31,27950000000,3.2959970620639005,0.35868794149090294,0.08316224434106916
128,DFS,2017-09-30,24010000000,5.265039778314114,0.6034341447422342,0.08261537398551148
129,DFS,2017-06-30,23330000000,4.72510880184741,0.5674242989856758,0.08326897190899663
130,DFS,2017-03-31,26150000000,4.891256102973813,0.5812542855635846,0.08048641791697651
131,DFS,2016-12-31,28430000000,4.857369954958933,0.5958313472288426,0.08053826069491866
132,WAL,2022-03-31,8970000000,5.022153441733268,0.39107832957222405,0.03233528672320052
133,WAL,2021-12-31,11480000000,5.1948330155737885,0.43317030648808735,0.033507998390369914
134,WAL,2021-09-30,11340000000,5.6144092902002605,0.4488859329494402,0.03281825930837783
135,WAL,2021-06-30,9680000000,5.547155781385549,0.4560924412561902,0.03179577995292397
136,WAL,2021-03-31,9770000000,5.1849058636571765,0.4435790492430352,0.03349830198249057
137,WAL,2020-12-31,6180000000,5.671598066500659,0.5309783055867914,0.0368806739261317
138,WAL,2020-09-30,3190000000,4.211197270471464,0.4072805267657602,0.03768476878026541
139,WAL,2020-06-30,3820000000,3.006446621970088,0.29233006544141615,0.038650535116355474
140,WAL,2020-03-31,3100000000,2.799173223096413,0.2879601621499269,0.04011618288606447
141,WAL,2019-12-31,5840000000,4.245201710478337,0.4774643108802881,0.04167365625638376
142,WAL,2019-09-30,4730000000,4.357680465275402,0.48387035503453096,0.04172972125945613
143,WAL,2019-06-30,4670000000,4.311577175323537,0.4856289601339927,0.041967426626365885
144,WAL,2019-03-31,4320000000,4.440049988973021,0.5076998083453818,0.042600244649690824
145,WAL,2018-12-31,4140000000,4.556222978918774,0.515311884722733,0.04216890047100966
146,WAL,2018-09-30,6020000000,4.465640572255265,0.5010935195999296,0.04196820299156973
147,WAL,2018-06-30,5990000000,4.376761299494084,0.4898982098982099,0.04232247924759153
148,WAL,2018-03-31,6140000000,4.399005972882242,0.48601444074621764,0.042155738210846845
149,WAL,2017-12-31,5970000000,4.00798492732819,0.43949805943204573,0.04181540584973581
150,WAL,2017-09-30,5600000000,3.8617636092468306,0.41590788165965603,0.040519845907457906
151,WAL,2017-06-30,5190000000,3.884538786612911,0.4243686553779047,0.0404722629830154
152,WAL,2017-03-31,5180000000,3.7255967496190956,0.4047841081528487,0.04140249621671836
153,WAL,2016-12-31,5120000000,3.690192968543484,0.4057950792986373,0.04175975905375224
154,WFC,2022-03-31,183660000000,2.131468847762994,0.17492314568834808,0.018563560395686147
155,WFC,2021-12-31,186440000000,3.264716590370578,0.2807910196153317,0.01832789296867134
156,WFC,2021-09-30,185500000000,2.8366062645919006,0.24487173519272842,0.018458025942445437
157,WFC,2021-06-30,186050000000,3.369474660001643,0.2951187977775905,0.018515046380852784
158,WFC,2021-03-31,161790000000,2.627553478512237,0.2226539555396335,0.018940382025186175
159,WFC,2020-12-31,125070000000,1.6134252615251206,0.13512939841844387,0.020519131185937275
160,WFC,2020-09-30,97160000000,1.271279087927534,0.1058671744129184,0.02160277483918193
161,WFC,2020-06-30,105460000000,-1.701960982512888,-0.13683698316610507,0.02261832394093348
162,WFC,2020-03-31,117570000000,0.026026981303951764,0.0021197678955095747,0.023897810909449927
163,WFC,2019-12-31,222430000000,1.5374674661980592,0.13208442820049235,0.024706036818172544
164,WFC,2019-09-30,215340000000,2.350441035195482,0.20766995035880553,0.02550478381715572
165,WFC,2019-06-30,212670000000,3.322330858249868,0.3040468173868195,0.02609563596740333
166,WFC,2019-03-31,219470000000,3.15374130960153,0.29171646028799786,0.026329545275269643
167,WFC,2018-12-31,211100000000,3.3020722512604657,0.3012316688318846,0.02598735848468152
168,WFC,2018-09-30,253140000000,3.111395135199904,0.29114016639784385,0.026084581608857328
169,WFC,2018-06-30,270150000000,2.670366841087539,0.2549342980262808,0.026016048513464254
170,WFC,2018-03-31,255560000000,3.0820220025066147,0.2888709754890393,0.025606731089498912
171,WFC,2017-12-31,298750000000,3.1611759133815767,0.2940939881347934,0.025540254804898254
172,WFC,2017-09-30,273760000000,2.320449341014566,0.21628588808225996,0.025617845260703785
173,WFC,2017-06-30,275210000000,3.011507704310513,0.27987369430686976,0.025725464162512767
174,WFC,2017-03-31,278120000000,2.872743595134063,0.2590742604393194,0.02546184354334649
175,WFC,2016-12-31,276780000000,2.78352282465863,0.2524201925791987,0.025689752422636613
176,BAC,2022-03-31,332320000000,2.755971271087356,0.20381548769186061,0.014274312342597672
177,BAC,2021-12-31,359380000000,2.7604561497892877,0.21366281087260738,0.01433624255477225
178,BAC,2021-09-30,349840000000,2.9153933572400943,0.23529823565215532,0.014346748517917039
179,BAC,2021-06-30,349930000000,3.5336134785042455,0.295851934094064,0.014142396313523745
180,BAC,2021-03-31,332340000000,3.0278635538947696,0.2545461401916234,0.014821967868741487
181,BAC,2020-12-31,262210000000,2.0965001972513626,0.1847052819397743,0.01650644326119505
182,BAC,2020-09-30,208660000000,1.809121394490329,0.1621353962019418,0.017521359081564332
183,BAC,2020-06-30,205770000000,1.355848230874035,0.11978022298671474,0.018415285017459582
184,BAC,2020-03-31,184180000000,1.4663072329817675,0.1351550447068918,0.019469622290288122
185,BAC,2019-12-31,311210000000,2.795256183489431,0.2772301145525679,0.020419806598440542
186,BAC,2019-09-30,264840000000,2.153761934137045,0.2172828922693945,0.02067295494403864
187,BAC,2019-06-30,270940000000,2.881415699642103,0.2967162125838727,0.02087993716136448
188,BAC,2019-03-31,265940000000,2.8072943061254514,0.28895776648140387,0.020570625644704802
189,BAC,2018-12-31,238250000000,2.8967197395874056,0.29895855055856707,0.020549896985185324
190,BAC,2018-09-30,294180000000,2.7940391607458555,0.28651040925110943,0.020156924621798078
191,BAC,2018-06-30,285830000000,2.6825979629514385,0.28215231686935727,0.020184334209743127
192,BAC,2018-03-31,305430000000,2.686792077896271,0.2787228395544214,0.019761901796236554
193,BAC,2017-12-31,307910000000,0.8491849213513437,0.09113488576796594,0.019989993143781876
194,BAC,2017-09-30,267350000000,2.0476860587840213,0.22426590352625514,0.019421728385139343
195,BAC,2017-06-30,239640000000,1.9970134314208174,0.21769513721047723,0.019155901032573183
196,BAC,2017-03-31,235290000000,1.792263710570404,0.19370903870221173,0.018390331676967353
197,BAC,2016-12-31,223320000000,1.7941395579836106,0.1981531305452022,0.017948678883605747
198,CS,2022-03-31,20320000000,-0.6142837856082084,-0.03691414014392458,0.00705993718214726
199,CS,2021-12-31,24940000000,-4.56613732538563,-0.26553484698339447,0.007442104690216469
200,CS,2021-09-30,23790000000,0.9753247336958963,0.05385357040485724,0.007302181374582484
201,CS,2021-06-30,25370000000,0.5805415328132171,0.0317520478815862,0.007277519736611376
202,CS,2021-03-31,24850000000,-0.565149136577708,-0.029598482490500882,0.007208530014653464
203,CS,2020-12-31,31400000000,-0.8271434262014667,-0.04380620037675814,0.007467122628155998
204,CS,2020-09-30,24340000000,1.1937035417577613,0.06648029455884358,0.007669971110847283
205,CS,2020-06-30,25150000000,2.497045234769528,0.14025685592893009,0.008170169703403493
206,CS,2020-03-31,19990000000,2.699537750385208,0.15790118798412817,0.008634507769088733
207,CS,2019-12-31,32950000000,1.9521583722848501,0.10821864739392476,0.00899982300476348
208,CS,2019-09-30,30530000000,1.9512735326688815,0.11068951653432504,0.009902433037768846
209,CS,2019-06-30,30050000000,2.145490348728047,0.11948238750548318,0.009331548673069704
210,CS,2019-03-31,29740000000,1.7090701654306903,0.09437575916415082,0.008704127066528233
211,CS,2018-12-31,27980000000,0.4588673917359748,0.026940597278222546,0.00896223948868817
212,CS,2018-09-30,38490000000,0.9921842092947069,0.05516925511096307,0.007914032187840748
213,CS,2018-06-30,38050000000,2.420059811364159,0.13180347750695978,0.008048969093349706
214,CS,2018-03-31,42630000000,1.6314057357780913,0.0857794060208738,0.008030691578384375
215,CS,2017-12-31,45410000000,-5.073743496730467,-0.26698849287130677,0.008114486406348036
216,CS,2017-09-30,40320000000,0.5563409184185325,0.030937377169737157,0.00829133239856312
217,CS,2017-06-30,37030000000,0.696663830961304,0.0386770162788115,0.008627829799168004
218,CS,2017-03-31,31030000000,1.4291880485348425,0.07340091307780128,0.008837076851446942
219,CS,2016-12-31,29980000000,-5.565699921743461,-0.28627781511600536,0.009218365050669313
220,PACW,2022-03-31,5160000000,3.2348425393668703,0.3008715570606904,0.03193268947906429
221,PACW,2021-12-31,5400000000,3.3436592884841847,0.3306699861416009,0.03156407816065778
222,PACW,2021-09-30,5420000000,3.511071004385936,0.383381380359116,0.03304579310313944
223,PACW,2021-06-30,4920000000,4.610208124874405,0.5086040671060248,0.0333616218537457
224,PACW,2021-03-31,4540000000,4.051599597935162,0.4505983634974512,0.034782490788104366
225,PACW,2020-12-31,3010000000,3.2109477987321666,0.39131558202294203,0.03606083379681918
226,PACW,2020-09-30,2020000000,1.2886409420374036,0.15803795274839344,0.036335252978336355
227,PACW,2020-06-30,2330000000,0.9511430688077088,0.12001138065415959,0.03734418774312908
228,PACW,2020-03-31,2110000000,-42.29750627435377,-5.485351161352558,0.03848103408201721
229,PACW,2019-12-31,4580000000,2.349750146174428,0.4348879148427582,0.03865094312310198
230,PACW,2019-09-30,4350000000,2.2084271320873445,0.40658004319386765,0.03998601892066463
231,PACW,2019-06-30,4660000000,2.616132283321757,0.48182889928771994,0.04080106111630248
232,PACW,2019-03-31,4510000000,2.326057580679702,0.42334149744998295,0.04118163626085689
233,PACW,2018-12-31,4100000000,2.3587177355381352,0.442347495588456,0.04104046368121581
234,PACW,2018-09-30,5870000000,2.42232455340243,0.4634751675461581,0.044321263782385975
235,PACW,2018-06-30,6250000000,2.394055704538277,0.46632313824501603,0.04376041149267599
236,PACW,2018-03-31,6200000000,2.4070105947829377,0.4851521760645119,0.04356308184651883
237,PACW,2017-12-31,6570000000,1.6691986777558172,0.3324121311904088,0.04180426595802725
238,PACW,2017-09-30,6130000000,2.175758480116113,0.4510061892919513,0.0443048376881674
239,PACW,2017-06-30,5670000000,2.030020362266319,0.41608986286030164,0.04414733128180623
240,PACW,2017-03-31,6470000000,1.722874306859688,0.35421215989927424,0.044189356538927096
241,PACW,2016-12-31,6620000000,1.8897512979858473,0.3870320154759765,0.04454725778198133
242,KEY,2022-03-31,20870000000,3.13991646778043,0.23231303215411014,0.022830028201799545
243,KEY,2021-12-31,21480000000,3.8845583972170328,0.32359159842443624,0.022827056033105118
244,KEY,2021-09-30,20120000000,3.95900064061499,0.3304194402117251,0.022781234706005734
245,KEY,2021-06-30,19830000000,4.38251979303036,0.3881511746680286,0.023031049624333323
246,KEY,2021-03-31,19430000000,3.781619422905809,0.33767870013563905,0.02441636582430806
247,KEY,2020-12-31,16010000000,3.457496424351719,0.3264136764982153,0.025586380992249243
248,KEY,2020-09-30,11650000000,2.534445708507142,0.23513545209335054,0.025079516188518777
249,KEY,2020-06-30,11890000000,1.0292801432041938,0.09404645076872752,0.025020824293636793
250,KEY,2020-03-31,10110000000,0.7671974727612662,0.07618584223768703,0.02628714999731284
251,KEY,2019-12-31,19780000000,2.9198044655833,0.30485281540541287,0.027470036999167256
252,KEY,2019-09-30,17640000000,2.5368033648790744,0.2631381611687152,0.027531033709754252
253,KEY,2019-06-30,17900000000,2.6876368703961777,0.28018956034452935,0.027938244013359922
254,KEY,2019-03-31,15770000000,2.6737598452397404,0.2734692435430873,0.028302293189356845
255,KEY,2018-12-31,15070000000,3.2591021562389537,0.3301984772191701,0.028192174129407055
256,KEY,2018-09-30,20920000000,3.40165721761884,0.337163646842693,0.027923553194114787
257,KEY,2018-06-30,20740000000,3.2966252220248666,0.3367394333488156,0.027841939067890766
258,KEY,2018-03-31,20570000000,2.9025073640347725,0.29478507687031646,0.02801215357701869
259,KEY,2017-12-31,21690000000,1.3001857408201172,0.13217330680184172,0.027554158109946707
260,KEY,2017-09-30,20470000000,2.4606299212598426,0.25597332026650477,0.027717235761618563
261,KEY,2017-06-30,20480000000,2.7973010964295755,0.293026269289669,0.030459037700338434
262,KEY,2017-03-31,19510000000,2.121711705254104,0.2201136262232666,0.02776561117838525
263,KEY,2016-12-31,19740000000,1.5395948434622468,0.15316629169017904,0.025208777732678142
264,COF,2022-03-31,52380000000,4.113940899813648,0.5338615138359493,0.05759102598415118
265,COF,2021-12-31,60050000000,3.762145865080536,0.5310131573774056,0.05660768422790618
266,COF,2021-09-30,69710000000,4.7006798438877,0.7022006361415873,0.055694828033897505
267,COF,2021-06-30,69010000000,5.332384253528101,0.8138491332483113,0.054439598634333904
268,COF,2021-03-31,58120000000,5.288618683401975,0.7610983712588935,0.05525191198134427
269,COF,2020-12-31,45370000000,4.089429273802405,0.583963074178965,0.05643825426402797
270,COF,2020-09-30,32870000000,3.969259208544434,0.5496784653565088,0.05771500437745803
271,COF,2020-06-30,28560000000,-1.8003390132928898,-0.23949906953780717,0.05859242812124567
272,COF,2020-03-31,22960000000,-2.4986802745029033,-0.357792571016786,0.061225682373917144
273,COF,2019-12-31,46980000000,1.794487252417645,0.26667349788018907,0.06118733312098655
274,COF,2019-09-30,42370000000,2.1808190950459343,0.33526042079142576,0.06227156106288231
275,COF,2019-06-30,42610000000,2.748937543708645,0.4103110387855008,0.06275148859556838
276,COF,2019-03-31,38340000000,2.520521306632262,0.36120913955588424,0.06235462904593179
277,COF,2018-12-31,35350000000,2.2683285592629865,0.3145987791849422,0.06197247203111221
278,COF,2018-09-30,45420000000,2.8437142067222245,0.3967936865715648,0.06314414664419013
279,COF,2018-06-30,44700000000,3.633377398549854,0.4983667088840597,0.06376315104494655
280,COF,2018-03-31,46580000000,2.6095969757941586,0.3538584070308689,0.06382853110600697
281,COF,2017-12-31,48270000000,-2.158834393597373,-0.2876729934671979,0.062153568572322015
282,COF,2017-09-30,40950000000,2.0875702835267376,0.28970509294359187,0.06254821554702794
283,COF,2017-06-30,39960000000,1.9292997130471945,0.2703990096778886,0.06284090414812023
284,COF,2017-03-31,41840000000,1.5653621981681933,0.21575158729475627,0.06272251231781056
285,COF,2016-12-31,42080000000,1.4942964178978828,0.19886116969579842,0.06040681193666155
286,TD,2022-01-31,144920000000,3.8326910892528847,0.2074679464833902,0.013888292100895145
287,TD,2021-10-31,132390000000,3.950360186149302,0.21507839543881083,0.0140111718933488
288,TD,2021-07-31,121140000000,3.743281084038753,0.20486256475718,0.014254801937890799
289,TD,2021-04-30,125180000000,4.052922458549657,0.21748794829179094,0.014786991635462814
290,TD,2021-01-31,102520000000,3.5778334725703145,0.18506621648483662,0.01587210118057365
291,TD,2020-10-31,79990000000,5.65281750492493,0.2960023078738712,0.01635881966878037
292,TD,2020-07-31,80060000000,2.515403964645882,0.12843890756228257,0.016384835760053913
293,TD,2020-04-30,75590000000,1.6530719491854595,0.08645283481055956,0.016473437077707303
294,TD,2020-01-31,100080000000,3.5203970988650877,0.2004900410242969,0.017534222922478405
295,TD,2019-10-31,103530000000,3.404109839928694,0.1969914293183729,0.0174031422521983
296,TD,2019-07-31,106740000000,3.9537365664788657,0.22669025118076733,0.017429555669387007
297,TD,2019-04-30,103840000000,3.909589178860562,0.2292516224528007,0.01752976037181907
298,TD,2019-01-31,103060000000,3.0555555555555554,0.1763319032200988,0.017546874358992222
299,TD,2018-10-31,101890000000,3.9042770132483424,0.216570042916976,0.017015966193019007
300,TD,2018-07-31,108160000000,4.214687378208341,0.23427393648298186,0.017486176717564136
301,TD,2018-04-30,103560000000,4.032875159416182,0.22167940453453558,0.01689831356013749
302,TD,2018-01-31,111810000000,3.385331712091106,0.18100143025221277,0.01726657024204323
303,TD,2017-10-31,105330000000,3.7821961789308496,0.20539564267256713,0.016976647032812396
304,TD,2017-07-31,95330000000,4.01185829633823,0.22397226835753392,0.01726673367390454
305,TD,2017-04-30,87620000000,3.457905310100161,0.19386222761837818,0.01703702519369245
306,TD,2017-01-31,95490000000,3.6504161712247325,0.20692856835930756,0.01696020321402502
307,CFG,2022-03-31,19180000000,1.9740777666999003,0.20614585339698174,0.02394849649630649
308,CFG,2021-12-31,19950000000,2.3264505278893766,0.26431858350715726,0.02427385557271128
309,CFG,2021-09-30,20020000000,2.3541501237797187,0.269508628019272,0.02465629991672014
310,CFG,2021-06-30,19540000000,2.907717724805287,0.33278589333563835,0.024697379020105322
311,CFG,2021-03-31,18800000000,2.842227378190255,0.3140740424213613,0.02496592807526598
312,CFG,2020-12-31,15280000000,2.0475178674908245,0.23125296565566214,0.02627462888375797
313,CFG,2020-09-30,10800000000,1.409481076863051,0.16124712656504564,0.026776099420821327
